Customer ID,Total_Sales,Total_Profit,Total_Quantity,Total_Orders,Average_Order_Value,Profit_Margin,Customer_Segment
CUST2027,14686.990000000002,3124.8199999999997,5,3,4895.663333333334,21.276108991699452,High Value
CUST2028,15989.869999999999,2740.76,9,6,2664.978333333333,17.140602143732252,High Value
CUST2029,20217.6,4845.3,13,6,3369.6,23.96575261158595,High Value
CUST2030,12459.16,3404.7100000000005,7,4,3114.79,27.32696265237785,Medium Value
CUST2031,6067.48,1503.7,6,5,1213.4959999999999,24.782941188104456,Low Value
CUST2032,12167.689999999999,2673.56,9,6,2027.948333333333,21.972617645584332,Medium Value
CUST2033,4412.08,974.6,2,2,2206.04,22.08935468078548,Very Low Value
CUST2034,5753.2,1173.6999999999998,3,3,1917.7333333333333,20.400820412987553,Low Value
CUST2035,11007.08,2185.11,6,3,3669.0266666666666,19.85185898530764,Medium Value
CUST2036,14798.19,2714.44,3,1,14798.19,18.343054116753468,High Value
CUST2037,9988.35,2505.5099999999998,14,6,1664.7250000000001,25.0843232365706,Medium Value
CUST2038,8195.65,1496.8600000000001,7,3,2731.883333333333,18.26407911514035,Low Value
CUST2039,505.47,176.65,1,1,505.47,34.94767246325202,Very Low Value
CUST2040,10618.82,2356.4900000000002,11,4,2654.705,22.191637112221514,Medium Value
CUST2041,3249.67,905.72,4,3,1083.2233333333334,27.87113768474953,Very Low Value
CUST2042,3013.2,719.21,3,3,1004.4,23.868644630293378,Very Low Value
CUST2043,7029.58,1460.17,6,3,2343.193333333333,20.77179575451165,Low Value
CUST2044,7660.539999999999,1771.76,4,4,1915.1349999999998,23.12839564834855,Low Value
CUST2045,19045.23,4098.780000000001,14,8,2380.65375,21.521294308338625,High Value
CUST2046,11023.619999999999,3087.78,12,5,2204.7239999999997,28.010580916250742,Medium Value
CUST2048,11927.81,2707.14,7,5,2385.562,22.696035567300285,Medium Value
CUST2049,9556.73,2603.79,8,5,1911.346,27.245616439932906,Medium Value
CUST2050,5034.52,1394.6599999999999,5,4,1258.63,27.701945766428572,Very Low Value
CUST2051,12756.4,3649.66,9,3,4252.133333333333,28.61042300335518,Medium Value
CUST2052,13089.48,2481.7200000000003,4,2,6544.74,18.959653095462926,Medium Value
CUST2053,17278.4,2564.96,9,5,3455.6800000000003,14.844893045652373,High Value
CUST2054,4883.91,1058.22,4,3,1627.97,21.667475444879205,Very Low Value
CUST2055,4940.03,889.78,4,3,1646.6766666666665,18.01163150831068,Very Low Value
CUST2056,15015.74,3535.69,4,1,15015.74,23.54655847797045,High Value
CUST2057,1526.26,416.17,3,3,508.75333333333333,27.267307011911473,Very Low Value
CUST2058,11864.509999999998,2113.41,5,2,5932.254999999999,17.812872170869255,Medium Value
CUST2059,35124.79,7248.429999999999,16,6,5854.131666666667,20.63622302083514,High Value
CUST2060,11839.09,2755.65,6,4,2959.7725,23.27585988450126,Medium Value
CUST2061,7999.1,1894.56,4,3,2666.366666666667,23.684664524759032,Low Value
CUST2062,12199.36,2340.42,5,2,6099.68,19.18477690632951,Medium Value
CUST2063,2879.42,762.28,4,3,959.8066666666667,26.47338700154892,Very Low Value
CUST2064,10264.18,2392.9,10,5,2052.8360000000002,23.313114150375384,Medium Value
CUST2065,6325.39,1384.91,3,2,3162.695,21.894460262529268,Low Value
CUST2066,27759.85,6186.5599999999995,14,5,5551.969999999999,22.285999384002434,High Value
CUST2067,5721.38,1372.32,5,3,1907.1266666666668,23.98582160248052,Low Value
CUST2068,16950.04,2800.44,5,3,5650.013333333333,16.521730922168913,High Value
CUST2069,8572.97,2432.67,9,6,1428.8283333333331,28.37604704087382,Low Value
CUST2070,18891.379999999997,5062.849999999999,13,5,3778.2759999999994,26.79978911016559,High Value
CUST2071,11552.43,2523.27,5,3,3850.81,21.841898198041452,Medium Value
CUST2072,6503.73,1561.52,4,4,1625.9325,24.009606794870024,Low Value
CUST2073,8929.99,2198.52,9,5,1785.998,24.61951245186165,Low Value
CUST2074,2991.27,361.84,1,1,2991.27,12.096534247994999,Very Low Value
CUST2075,5488.65,1563.75,8,3,1829.55,28.490612445683368,Low Value
CUST2076,37586.11,6985.51,17,11,3416.9190909090908,18.58534974755302,High Value
CUST2077,11842.97,1973.09,5,2,5921.485,16.66043230709864,Medium Value
CUST2078,4600.48,842.64,6,2,2300.24,18.316349598302786,Very Low Value
CUST2079,1013.06,268.14,3,2,506.53,26.46832369257497,Very Low Value
CUST2080,7501.07,1723.1599999999999,7,3,2500.3566666666666,22.97218930099306,Low Value
CUST2081,4399.64,1206.13,5,4,1099.91,27.414288441781604,Very Low Value
CUST2082,12524.52,2199.24,7,5,2504.904,17.55947533318642,Medium Value
CUST2083,25419.5,4327.35,11,7,3631.3571428571427,17.023741615688746,High Value
CUST2084,11177.43,2912.76,15,6,1862.905,26.059299856943863,Medium Value
CUST2085,350.12,83.03,1,1,350.12,23.71472637952702,Very Low Value
CUST2086,8030.65,1638.18,6,3,2676.883333333333,20.3990959635895,Low Value
CUST2087,10947.77,2234.06,6,4,2736.9425,20.406530279682528,Medium Value
CUST2088,9907.23,2123.25,3,3,3302.41,21.43131834024243,Medium Value
CUST2089,26033.29,5236.34,15,7,3719.0414285714287,20.114015554699385,High Value
CUST2090,6254.1,1345.61,9,6,1042.3500000000001,21.51564573639692,Low Value
CUST2091,2144.89,510.12,2,1,2144.89,23.783037824783555,Very Low Value
CUST2092,10464.560000000001,1431.1599999999999,7,3,3488.186666666667,13.67625585786693,Medium Value
CUST2093,3898.0,950.42,5,3,1299.3333333333333,24.382247306310926,Very Low Value
CUST2094,27676.579999999998,4985.86,9,4,6919.1449999999995,18.014725807885224,High Value
CUST2095,4807.54,1140.26,4,2,2403.77,23.718159391289518,Very Low Value
CUST2096,4647.6,1327.95,9,5,929.5200000000001,28.572811773818746,Very Low Value
CUST2097,10268.95,2059.08,7,5,2053.79,20.051514517063573,Medium Value
CUST2098,8193.4,1602.77,6,3,2731.133333333333,19.561720409109775,Low Value
CUST2099,9141.16,1994.8600000000001,7,6,1523.5266666666666,21.822832113211017,Medium Value
CUST2100,6196.43,1281.31,5,2,3098.215,20.67819696179897,Low Value
CUST2101,18549.12,4093.56,17,8,2318.64,22.068755822378634,High Value
CUST2102,5102.89,1139.55,7,3,1700.9633333333334,22.331463151273102,Low Value
CUST2103,2932.59,516.64,3,1,2932.59,17.61719162924241,Very Low Value
CUST2104,4778.639999999999,1248.57,8,6,796.4399999999999,26.12814524634624,Very Low Value
CUST2105,23744.489999999998,5483.639999999999,13,7,3392.0699999999997,23.09436841978918,High Value
CUST2106,6949.7699999999995,1111.3200000000002,9,5,1389.954,15.990745017461014,Low Value
CUST2107,2397.52,697.0,2,1,2397.52,29.071707431012044,Very Low Value
CUST2108,2665.87,700.91,2,1,2665.87,26.29197972894402,Very Low Value
CUST2109,8279.41,2293.63,9,5,1655.882,27.702819403798102,Low Value
CUST2110,8242.48,1713.1799999999998,8,4,2060.62,20.784763808950704,Low Value
CUST2111,7616.4,1414.04,5,4,1904.1,18.56572658999002,Low Value
CUST2112,24610.52,5502.65,13,6,4101.753333333333,22.358934309392893,High Value
CUST2113,11588.91,2232.09,8,7,1655.5585714285714,19.260568940478443,Medium Value
CUST2114,23979.63,4407.7300000000005,12,7,3425.6614285714286,18.381142661500615,High Value
CUST2115,4393.27,734.07,4,2,2196.635,16.708966214232223,Very Low Value
CUST2116,10978.2,2327.3399999999997,12,4,2744.55,21.199650215882382,Medium Value
CUST2117,8965.779999999999,2144.5,7,4,2241.4449999999997,23.91872207437613,Low Value
CUST2118,3961.9500000000003,706.0699999999999,4,2,1980.9750000000001,17.821274877270028,Very Low Value
CUST2119,9418.93,1995.6799999999998,5,4,2354.7325,21.187969334096334,Medium Value
CUST2120,1148.53,260.05,2,2,574.265,22.64198584277294,Very Low Value
CUST2121,22381.370000000003,4247.6,12,6,3730.228333333334,18.978284171165573,High Value
CUST2122,2822.85,577.06,2,2,1411.425,20.442460633756664,Very Low Value
CUST2123,28443.41,6781.9,12,5,5688.682,23.84348430796448,High Value
CUST2124,5545.79,1456.83,6,4,1386.4475,26.269115851844372,Low Value
CUST2125,764.53,186.41,1,1,764.53,24.382300236746758,Very Low Value
CUST2127,726.3,217.35,2,1,726.3,29.92565055762082,Very Low Value
CUST2128,13548.61,3167.86,7,3,4516.203333333334,23.38143912918004,Medium Value
CUST2129,7658.200000000001,1804.25,10,6,1276.3666666666668,23.559713770859993,Low Value
CUST2130,5451.85,1220.51,9,5,1090.3700000000001,22.387079615176496,Low Value
CUST2131,8082.7699999999995,1139.75,6,3,2694.2566666666667,14.100982707660863,Low Value
CUST2132,14557.11,3287.37,12,7,2079.587142857143,22.582573051931323,High Value
CUST2133,4804.2,1088.84,4,3,1601.3999999999999,22.664335373215103,Very Low Value
CUST2134,9088.57,1116.33,4,2,4544.285,12.282790361960132,Low Value
CUST2135,9730.86,1550.99,7,5,1946.172,15.938878989112986,Medium Value
CUST2136,13026.3,3037.03,8,6,2171.0499999999997,23.314601997497373,Medium Value
CUST2137,7051.66,1077.64,7,4,1762.915,15.282075426211703,Low Value
CUST2138,7264.87,1578.44,6,3,2421.6233333333334,21.727023332833213,Low Value
CUST2139,5539.4,1289.03,4,3,1846.4666666666665,23.270209770011192,Low Value
CUST2140,10509.24,2105.42,5,4,2627.31,20.03398913717833,Medium Value
CUST2141,16291.92,3118.13,8,4,4072.98,19.139119268938224,High Value
CUST2142,8279.65,2128.5699999999997,7,4,2069.9125,25.708453859764603,Low Value
CUST2143,3853.02,974.76,5,5,770.604,25.298596944734257,Very Low Value
CUST2144,3163.24,671.53,2,2,1581.62,21.2291827366877,Very Low Value
CUST2145,16326.04,3028.9900000000002,11,5,3265.208,18.553121271294202,High Value
CUST2146,9259.67,2163.56,2,1,9259.67,23.3654115103454,Medium Value
CUST2147,599.18,168.18,1,1,599.18,28.06836009212591,Very Low Value
CUST2148,24124.309999999998,5361.14,16,10,2412.4309999999996,22.22297756909939,High Value
CUST2149,1549.68,331.38,2,1,1549.68,21.383769552423725,Very Low Value
CUST2150,3236.3199999999997,974.9200000000001,6,3,1078.7733333333333,30.124338755129287,Very Low Value
CUST2151,2990.71,749.31,4,2,1495.355,25.054585700385523,Very Low Value
CUST2152,7920.35,1667.24,8,5,1584.0700000000002,21.05007985758205,Low Value
CUST2153,4531.75,963.76,4,2,2265.875,21.266839521156285,Very Low Value
CUST2154,819.64,273.95,2,1,819.64,33.423210189839445,Very Low Value
CUST2155,14569.59,3106.29,12,3,4856.53,21.320366599197367,High Value
CUST2156,8186.04,2075.83,3,2,4093.02,25.358170739453996,Low Value
CUST2157,9866.15,1994.04,9,5,1973.23,20.2109232071274,Medium Value
CUST2158,9728.09,2574.78,9,6,1621.3483333333334,26.467477171777816,Medium Value
CUST2159,5261.7,810.64,4,2,2630.85,15.406427580439782,Low Value
CUST2160,10987.54,2185.45,8,5,2197.5080000000003,19.890257509870267,Medium Value
CUST2161,20778.989999999998,3560.0699999999997,10,4,5194.7474999999995,17.133027158682882,High Value
CUST2162,9938.01,2065.17,12,6,1656.335,20.780518433770947,Medium Value
CUST2163,5359.6900000000005,990.95,5,3,1786.5633333333335,18.488942457492875,Low Value
CUST2164,29711.14,6758.73,11,5,5942.228,22.748134201514986,High Value
CUST2165,18404.3,4578.360000000001,13,8,2300.5375,24.87657775628522,High Value
CUST2166,7500.67,1725.25,8,4,1875.1675,23.001278552449314,Low Value
CUST2167,4528.72,1021.36,7,3,1509.5733333333335,22.55295094419615,Very Low Value
CUST2168,6119.0,1476.22,7,6,1019.8333333333334,24.125183853570846,Low Value
CUST2169,4591.2300000000005,1031.68,5,4,1147.8075000000001,22.470666901897747,Very Low Value
CUST2170,29986.28,5470.87,11,7,4283.754285714285,18.244577186633354,High Value
CUST2171,2579.94,603.05,4,3,859.98,23.374574602510133,Very Low Value
CUST2172,1968.35,478.85,2,2,984.175,24.327482409124396,Very Low Value
CUST2173,11577.74,2825.2400000000002,13,8,1447.2175,24.402344499012763,Medium Value
CUST2174,19063.53,4596.7,13,8,2382.94125,24.112533198206208,High Value
CUST2175,4209.23,1021.36,5,4,1052.3075,24.264770516222686,Very Low Value
CUST2176,5823.469999999999,966.46,5,3,1941.1566666666665,16.595947089965264,Low Value
CUST2177,6840.0599999999995,1665.73,6,5,1368.012,24.35256415879393,Low Value
CUST2178,2187.41,684.4,3,3,729.1366666666667,31.288144426513547,Very Low Value
CUST2179,14091.050000000001,2857.38,6,3,4697.016666666667,20.277977865382635,Medium Value
CUST2180,12716.26,2205.52,12,4,3179.065,17.34409331045449,Medium Value
CUST2181,11098.54,2288.75,6,5,2219.708,20.622081823374966,Medium Value
CUST2182,9390.349999999999,1722.79,4,3,3130.1166666666663,18.346387514842366,Medium Value
CUST2183,17033.010000000002,2855.7400000000002,9,4,4258.2525000000005,16.76591512598184,High Value
CUST2184,7751.42,1629.04,7,4,1937.855,21.016020290475808,Low Value
CUST2185,12184.52,2501.15,13,6,2030.7533333333333,20.52727559230893,Medium Value
CUST2186,689.88,214.37,2,2,344.94,31.073520032469414,Very Low Value
CUST2187,6363.09,1201.9,2,1,6363.09,18.888621723093653,Low Value
CUST2188,18389.96,4024.7400000000002,13,8,2298.745,21.885528842912112,High Value
CUST2189,5252.0599999999995,1452.92,7,3,1750.6866666666665,27.663811913801446,Low Value
CUST2190,5330.6,1074.66,8,5,1066.1200000000001,20.160207106141897,Low Value
CUST2191,7684.51,1912.82,9,4,1921.1275,24.891892911844735,Low Value
CUST2192,4282.31,701.3299999999999,4,2,2141.155,16.37737576214706,Very Low Value
CUST2193,4418.53,710.74,4,1,4418.53,16.08544018033147,Very Low Value
CUST2194,2523.23,488.87,2,2,1261.615,19.37476964050047,Very Low Value
CUST2195,6766.09,1790.44,5,4,1691.5225,26.46195956601228,Low Value
CUST2196,12236.58,2654.87,6,4,3059.145,21.69617654606107,Medium Value
CUST2197,411.3,126.91,1,1,411.3,30.85582300024313,Very Low Value
CUST2198,8620.93,1899.38,7,6,1436.8216666666667,22.032193742438462,Low Value
CUST2199,1451.6599999999999,327.98,2,2,725.8299999999999,22.59344474601491,Very Low Value
CUST2200,563.96,190.95,1,1,563.96,33.85878431094403,Very Low Value
